Cluster         RA          DEC       DCEN        RV       E_RV   P_Mem NRV    MJD    P_Single   GDR2 G           GDR2 B-R   P_Mem_PM
                                    [arcsec]   [km/sec]  [km/sec]                                [mag]              [mag]
NGC6266   254.731870   -30.269188   1864.18     -2.58     2.69   0.000   1  57203.50  1.000  12.902+-0.000   2.220+-0.003  0.000
NGC6266   254.732024   -30.314964   1919.28    -19.07     0.34   0.000   1  57203.50  1.000  10.862+-0.001   1.680+-0.002  0.000
NGC6266   254.733093   -30.640755   2595.44      2.85     0.86   0.000   1  57203.50  1.000  13.386+-0.000   1.670+-0.002  0.000
NGC6266   254.739064   -30.066742   1765.72    -42.08     0.88   0.000   1  57203.50  1.000  11.259+-0.001   1.524+-0.001  0.000
NGC6266   254.740698   -30.546062   2340.68   -131.00     0.27   0.000   1  57203.50  1.000  12.911+-0.003   2.565+-0.013  0.011
NGC6266   254.741295   -29.919649   1886.12     72.86     0.84   0.000   1  57203.50  1.000  11.382+-0.001   0.867+-0.001  0.000
NGC6266   254.743050   -29.989871   1801.90    -10.51     2.49   0.000   1  57203.50  1.000  12.490+-0.000   1.829+-0.002  0.000
NGC6266   254.743478   -29.604514   2532.90     82.83     0.69   0.000   1  57203.50  1.000  12.644+-0.002   2.677+-0.010  0.000
NGC6266   254.745050   -29.839486   2001.39    -73.63     2.05   0.000   1  57203.50  1.000  12.508+-0.000   0.953+-0.002  0.000
NGC6266   254.745075   -30.519144   2267.16     -6.09     5.53   0.000   1  57203.50  1.000  12.050+-0.000   1.111+-0.001  0.000
NGC6266   254.746123   -29.707898   2271.05   -134.12     0.54   0.000   1  57203.50  1.000  12.933+-0.001   2.438+-0.003  0.000
NGC6266   254.749968   -30.410367   2025.10     -3.38     0.52   0.000   1  57203.50  1.000  12.575+-0.000   2.030+-0.003  0.000
NGC6266   254.750348   -30.472348   2149.76    -26.18     0.28   0.000   1  57203.50  1.000   9.456+-0.000   1.650+-0.001  0.000
NGC6266   254.752611   -29.521576   2739.16     22.11     0.51   0.000   1  57203.50  1.000  12.184+-0.000   1.725+-0.002  0.000
NGC6266   254.753917   -30.169897   1722.36     22.71     0.80   0.000   1  57203.50  1.000  12.751+-0.001   2.603+-0.005  0.000
NGC6266   254.754458   -30.239652   1767.29    106.98     2.14   0.000   1  57203.50  1.000  13.755+-0.001   2.287+-0.005  0.000
NGC6266   254.756576   -30.167108   1713.00    -73.81     1.70   0.000   1  57203.50  1.000  13.760+-0.001   2.387+-0.005  0.000
NGC6266   254.757205   -29.532990   2698.15    -40.70     0.41   0.000   1  57203.50  1.000  11.415+-0.002   1.897+-0.002  0.000
NGC6266   254.759753   -30.167089   1703.17     84.68     0.94   0.000   1  57203.50  1.000  13.027+-0.001   2.428+-0.008  0.000
NGC6266   254.762270   -29.685004   2287.63     -9.03     0.45   0.000   1  57203.50  1.000  12.739+-0.000   2.179+-0.003  0.000
NGC6266   254.762654   -30.006234   1728.51    -27.37     0.40   0.000   1  57203.50  1.000  12.535+-0.000   2.481+-0.004  0.000
NGC6266   254.764225   -29.940089   1792.80     19.12     0.90   0.000   1  57203.50  1.000  10.726+-0.001   2.323+-0.004  0.000
NGC6266   254.768108   -30.112593   1666.75    -88.66     1.73   0.000   1  57203.50  1.000  13.622+-0.000   2.091+-0.002  0.000
NGC6266   254.768134   -30.085397   1670.01     55.18     0.90   0.000   1  57203.50  1.000  13.126+-0.001   2.249+-0.003  0.000
NGC6266   254.772663   -29.797259   2009.37     89.96     2.72   0.000   1  57203.50  1.000  13.295+-0.001   2.114+-0.004  0.000
NGC6266   254.773977   -30.381376   1907.48    -35.42     3.50   0.000   1  57203.50  1.000  14.619+-0.002   3.284+-0.011  0.000
NGC6266   254.781867   -29.556202   2584.60    -50.55     2.25   0.000   1  57203.50  1.000  11.560+-0.001   1.001+-0.002  0.000
NGC6266   254.782838   -30.071370   1628.37   -117.47     1.40   0.000   1  57203.50  1.000  13.499+-0.000   1.767+-0.003  0.000
NGC6266   254.783238   -29.652319   2322.60     23.97     0.27   0.000   1  57203.50  1.000  10.972+-0.001   1.491+-0.001  0.000
